seqnames	start	end	width	strand	Protein.product	Protein.name	GenBank.Accn	RefSeq.Accn	CLR	alpha	CLR_window_size	highest_CLR	species
Supercontig_3.12	411095	411438	344	+	XP_012053161.1	dUTP pyrophosphatase	CP003831.1	NC_026756.1	2.321615	0.01526227	773	2.2525072	Neoformans
Supercontig_3.12	412983	413756	774	-	XP_012053019.1	DNA polymerase alpha subunit B	CP003831.1	NC_026756.1	2.577615	0.01500541	773	2.2525072	Neoformans
Supercontig_3.12	414747	415301	555	-	XP_012053162.1	alkylated DNA repair protein AlkB	CP003831.1	NC_026756.1	3.116545	0.4910269	773	2.2525072	Neoformans
Supercontig_3.12	416073	416406	334	-	XP_012053162.1	alkylated DNA repair protein AlkB	CP003831.1	NC_026756.1	4.363402	0.01840651	772	2.2525072	Neoformans
Supercontig_3.12	423027	423800	774	-	XP_012053263.1	hypothetical protein CNAG_08018	CP003831.1	NC_026756.1	2.608248	0.05505643	773	2.2525072	Neoformans
Supercontig_3.12	423799	424571	773	-	XP_012053263.1	hypothetical protein CNAG_08018	CP003831.1	NC_026756.1	6.4999	0.03827214	772	2.2525072	Neoformans
Supercontig_3.12	431526	432299	774	-	XP_012053021.1	hypothetical protein CNAG_06148	CP003831.1	NC_026756.1	4.951804	0.01798699	773	2.2525072	Neoformans
Supercontig_3.12	436934	437707	774	-	XP_012053168.1	hsp90-like protein	CP003831.1	NC_026756.1	2.464334	0.00685154	773	2.2525072	Neoformans
Supercontig_3.12	437706	438121	416	-	XP_012053168.1	hsp90-like protein	CP003831.1	NC_026756.1	2.336518	0.007716162	772	2.2525072	Neoformans
Supercontig_3.12	446372	446977	606	-	XP_012053023.1	hypothetical protein CNAG_06155	CP003831.1	NC_026756.1	3.990725	0.0195385	772	2.2525072	Neoformans
Supercontig_3.12	480973	481745	773	+	XP_012053028.1	hypothetical protein CNAG_06163	CP003831.1	NC_026756.1	3.016311	0.0117231	772	2.2525072	Neoformans
Supercontig_3.12	483291	484064	774	-	XP_012053178.1	hypothetical protein CNAG_06164	CP003831.1	NC_026756.1	3.935224	0.02064881	773	2.2525072	Neoformans
Supercontig_3.12	484064	484837	774	-	XP_012053178.1	hypothetical protein CNAG_06164	CP003831.1	NC_026756.1	3.375421	0.002572977	773	2.2525072	Neoformans
Supercontig_3.12	487154	487926	773	+	XP_012053029.1	sterility protein Ste20	CP003831.1	NC_026756.1	8.153053	0.002430827	772	2.2525072	Neoformans
Supercontig_3.12	488699	489471	773	+	XP_012053029.1	sterility protein Ste20	CP003831.1	NC_026756.1	2.586782	0.004400442	772	2.2525072	Neoformans
Supercontig_3.12	498743	499515	773	+	XP_012053179.1	metal homeostatis protein bsd2	CP003831.1	NC_026756.1	2.376204	0.01503144	772	2.2525072	Neoformans
Supercontig_3.12	501834	502445	612	-	XP_012053180.1	S-(hydroxymethyl)glutathione dehydrogenase	CP003831.1	NC_026756.1	8.114406	0.0009922579	773	2.2525072	Neoformans
Supercontig_3.12	507242	507628	387	+	XP_012053182.1	S-formylglutathione hydrolase	CP003831.1	NC_026756.1	4.428602	0.007181275	772	2.2525072	Neoformans
Supercontig_3.12	516514	517287	774	+	XP_012053032.1	PEK/GCN2 protein kinase	CP003831.1	NC_026756.1	3.856217	0.003888916	773	2.2525072	Neoformans
Supercontig_3.12	521922	522695	774	-	XP_012053033.1	26S proteasome regulatory subunit N2	CP003831.1	NC_026756.1	5.203256	0.007712466	773	2.2525072	Neoformans
Supercontig_3.12	522695	523468	774	-	XP_012053033.1	26S proteasome regulatory subunit N2	CP003831.1	NC_026756.1	2.795777	0.01602732	773	2.2525072	Neoformans
Supercontig_3.12	531193	531965	773	-	XP_012053034.1	hypothetical protein CNAG_06178	CP003831.1	NC_026756.1	2.879608	0.04945174	772	2.2525072	Neoformans
Supercontig_3.12	557213	557463	251	+	XP_012053037.1	streptomycin biosynthesis protein StrI	CP003831.1	NC_026756.1	2.753114	0.0605621	773	2.2525072	Neoformans
Supercontig_3.12	579259	579869	611	+	XP_012053041.1	CMGC/RCK protein kinase	CP003831.1	NC_026756.1	3.661146	0.07216448	773	2.2525072	Neoformans
Supercontig_3.12	585277	585776	500	+	XP_012053196.1	hypothetical protein CNAG_06194	CP003831.1	NC_026756.1	2.715904	0.03876528	773	2.2525072	Neoformans
Supercontig_3.12	585940	586050	111	-	XP_012053042.1	hypothetical protein CNAG_06195	CP003831.1	NC_026756.1	2.715904	0.03876528	773	2.2525072	Neoformans
Supercontig_3.12	589913	590686	774	+	XP_012053044.1	hypothetical protein CNAG_06197	CP003831.1	NC_026756.1	3.162285	39.02012	773	2.2525072	Neoformans
Supercontig_3.12	590685	591457	773	+	XP_012053044.1	hypothetical protein CNAG_06197	CP003831.1	NC_026756.1	4.67046	0.02208352	772	2.2525072	Neoformans
Supercontig_3.12	648632	648891	260	+	XP_012053255.1	hypothetical protein CNAG_07915	CP003831.1	NC_026756.1	4.910688	0.07522678	773	2.2525072	Neoformans
Supercontig_3.12	649246	649405	160	+	XP_012053050.1	hypothetical protein CNAG_06215	CP003831.1	NC_026756.1	4.910688	0.07522678	773	2.2525072	Neoformans
Supercontig_3.12	674128	674901	774	+	XP_012053216.1	nuclear movement protein nudC	CP003831.1	NC_026756.1	2.368294	0.1373604	773	2.2525072	Neoformans
Supercontig_3.12	676446	676611	166	-	XP_012053218.1	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 5	CP003831.1	NC_026756.1	3.302309	0.01291143	773	2.2525072	Neoformans
Supercontig_3.12	677322	677992	671	+	XP_012053052.1	fanconi-associated nuclease 1	CP003831.1	NC_026756.1	2.608574	0.08299536	773	2.2525072	Neoformans
Supercontig_3.12	678764	679537	774	+	XP_012053052.1	fanconi-associated nuclease 1	CP003831.1	NC_026756.1	2.463384	0.0433635	773	2.2525072	Neoformans
Supercontig_3.12	680309	680743	435	+	XP_012053052.1	fanconi-associated nuclease 1	CP003831.1	NC_026756.1	4.392584	0.002030971	773	2.2525072	Neoformans
Supercontig_3.12	683316	683400	85	-	XP_012053053.1	MIF4G/MA4 domain-containing protein	CP003831.1	NC_026756.1	2.412722	0.1001317	773	2.2525072	Neoformans
Supercontig_3.12	683400	684173	774	-	XP_012053053.1	MIF4G/MA4 domain-containing protein	CP003831.1	NC_026756.1	3.151075	0.01746593	773	2.2525072	Neoformans
Supercontig_3.12	684172	684944	773	-	XP_012053053.1	MIF4G/MA4 domain-containing protein	CP003831.1	NC_026756.1	3.080661	0.02467715	772	2.2525072	Neoformans
Supercontig_3.12	687263	687859	597	+	XP_012053219.1	hypothetical protein CNAG_06229	CP003831.1	NC_026756.1	2.992987	0.02684138	773	2.2525072	Neoformans
Supercontig_3.12	690353	690621	269	-	XP_012053220.1	hypothetical protein CNAG_06230	CP003831.1	NC_026756.1	17.59941	0.00442005	773	2.2525072	Neoformans
Supercontig_3.12	773214	773795	582	-	XP_012053257.1	hypothetical protein CNAG_07918	CP003831.1	NC_026756.1	5.74897	0.007965351	772	2.2525072	Neoformans
Supercontig_3.13	1497	1833	337	-	XP_012053544.1	hypothetical protein CNAG_07919	CP003832.1	NC_026757.1	5.23174	0.2622196	756	1.9361516	Neoformans
Supercontig_3.13	1834	2591	758	-	XP_012053544.1	hypothetical protein CNAG_07919	CP003832.1	NC_026757.1	2.290181	0.008276559	757	1.9361516	Neoformans
Supercontig_3.13	2590	3161	572	-	XP_012053544.1	hypothetical protein CNAG_07919	CP003832.1	NC_026757.1	2.317595	0.04859415	756	1.9361516	Neoformans
Supercontig_3.13	5616	6372	757	-	XP_012053365.1	hypothetical protein CNAG_06256	CP003832.1	NC_026757.1	4.863961	0.00171123	756	1.9361516	Neoformans
Supercontig_3.13	7582	7885	304	-	XP_012053545.1	hypothetical protein CNAG_07920	CP003832.1	NC_026757.1	5.322477	0.004489893	756	1.9361516	Neoformans
Supercontig_3.13	8642	8934	293	-	XP_012053545.1	hypothetical protein CNAG_07920	CP003832.1	NC_026757.1	3.491824	0.006050607	756	1.9361516	Neoformans
Supercontig_3.13	20745	21501	757	+	XP_012053265.1	hypothetical protein CNAG_07921	CP003832.1	NC_026757.1	2.327613	0.9029645	756	1.9361516	Neoformans
Supercontig_3.13	21502	22259	758	+	XP_012053265.1	hypothetical protein CNAG_07921	CP003832.1	NC_026757.1	2.806458	0.5647235	757	1.9361516	Neoformans
Supercontig_3.13	54786	55488	703	-	XP_012053372.1	hypothetical protein CNAG_06273	CP003832.1	NC_026757.1	3.48601	0.00779082	757	1.9361516	Neoformans
Supercontig_3.13	78236	78993	758	+	XP_012053375.1	transportin-3	CP003832.1	NC_026757.1	2.801199	0.1129446	757	1.9361516	Neoformans
Supercontig_3.13	121354	121763	410	-	XP_012053391.1	hypothetical protein CNAG_06296	CP003832.1	NC_026757.1	3.198696	0.02246826	757	1.9361516	Neoformans
Supercontig_3.13	144804	145156	353	-	XP_012053552.1	hypothetical protein CNAG_07931	CP003832.1	NC_026757.1	2.534561	0.08829594	756	1.9361516	Neoformans
Supercontig_3.13	145351	145560	210	-	XP_012053399.1	hypothetical protein CNAG_06307	CP003832.1	NC_026757.1	2.534561	0.08829594	756	1.9361516	Neoformans
Supercontig_3.13	151612	152368	757	+	XP_012053401.1	CAMK/CAMKL protein kinase, variant 1	CP003832.1	NC_026757.1	2.283078	0.03258019	756	1.9361516	Neoformans
Supercontig_3.13	153125	153881	757	+	XP_012053401.1	CAMK/CAMKL protein kinase, variant 1	CP003832.1	NC_026757.1	2.806491	0.01931788	756	1.9361516	Neoformans
Supercontig_3.13	151612	152368	757	+	XP_012053402.1	CAMK/CAMKL protein kinase, variant 2	CP003832.1	NC_026757.1	2.283078	0.03258019	756	1.9361516	Neoformans
Supercontig_3.13	153125	153881	757	+	XP_012053402.1	CAMK/CAMKL protein kinase, variant 2	CP003832.1	NC_026757.1	2.806491	0.01931788	756	1.9361516	Neoformans
Supercontig_3.13	186409	187165	757	+	XP_012053291.1	hypothetical protein CNAG_06322	CP003832.1	NC_026757.1	5.096671	0.08005275	756	1.9361516	Neoformans
Supercontig_3.13	282479	282696	218	-	XP_012053304.1	hypothetical protein CNAG_06355	CP003832.1	NC_026757.1	4.354508	0.0173894	757	1.9361516	Neoformans
Supercontig_3.13	314250	314828	579	-	XP_012053308.1	hypothetical protein CNAG_06368	CP003832.1	NC_026757.1	2.952505	0.320125	756	1.9361516	Neoformans
Supercontig_3.13	326782	327109	328	-	XP_012053450.1	hypothetical protein CNAG_06375	CP003832.1	NC_026757.1	3.808483	0.02964877	756	1.9361516	Neoformans
Supercontig_3.13	354342	355024	683	-	XP_012053458.1	GAF domain-containing protein	CP003832.1	NC_026757.1	2.019489	0.01490342	756	1.9361516	Neoformans
Supercontig_3.13	354342	355024	683	-	XP_012053457.1	GAF domain-containing protein, variant	CP003832.1	NC_026757.1	2.019489	0.01490342	756	1.9361516	Neoformans
Supercontig_3.13	367556	367959	404	-	XP_012053463.1	SAGA-associated factor 29	CP003832.1	NC_026757.1	2.608266	0.03804738	757	1.9361516	Neoformans
Supercontig_3.13	367958	368714	757	-	XP_012053463.1	SAGA-associated factor 29	CP003832.1	NC_026757.1	4.195959	0.01728892	756	1.9361516	Neoformans
Supercontig_3.13	368715	368812	98	-	XP_012053463.1	SAGA-associated factor 29	CP003832.1	NC_026757.1	2.463609	0.006741075	757	1.9361516	Neoformans
Supercontig_3.13	369249	369472	224	+	XP_012053316.1	transcription initiation factor TFIIH subunit 4	CP003832.1	NC_026757.1	2.463609	0.006741075	757	1.9361516	Neoformans
Supercontig_3.13	419397	419933	537	-	XP_012053322.1	hypothetical protein CNAG_06413	CP003832.1	NC_026757.1	5.000716	0.00449405	756	1.9361516	Neoformans
Supercontig_3.13	421667	422424	758	+	XP_012053482.1	Cu2 -exporting ATPase	CP003832.1	NC_026757.1	4.557767	0.03743339	757	1.9361516	Neoformans
Supercontig_3.13	431604	432258	655	-	XP_012053324.1	hypothetical protein CNAG_06419	CP003832.1	NC_026757.1	4.007597	0.02608013	757	1.9361516	Neoformans
Supercontig_3.13	436039	436211	173	-	XP_012053485.1	acetolactate synthase, small subunit	CP003832.1	NC_026757.1	2.026555	0.0908499	756	1.9361516	Neoformans
Supercontig_3.13	436609	436795	187	+	XP_012053486.1	hypothetical protein CNAG_06422	CP003832.1	NC_026757.1	2.026555	0.0908499	756	1.9361516	Neoformans
Supercontig_3.13	438309	439066	758	-	XP_012053487.1	hypothetical protein CNAG_06423	CP003832.1	NC_026757.1	3.038272	0.07809691	757	1.9361516	Neoformans
Supercontig_3.13	439065	439821	757	-	XP_012053487.1	hypothetical protein CNAG_06423	CP003832.1	NC_026757.1	2.852583	0.05980445	756	1.9361516	Neoformans
Supercontig_3.13	456464	457221	758	+	XP_012053329.1	hypothetical protein CNAG_07938	CP003832.1	NC_026757.1	5.204254	0.05702872	757	1.9361516	Neoformans
Supercontig_3.13	461002	461758	757	+	XP_012053329.1	hypothetical protein CNAG_07938	CP003832.1	NC_026757.1	2.430336	0.06006284	756	1.9361516	Neoformans
Supercontig_3.13	463272	463336	65	+	XP_012053329.1	hypothetical protein CNAG_07938	CP003832.1	NC_026757.1	2.438099	0.04891929	757	1.9361516	Neoformans
Supercontig_3.13	472094	472350	257	-	XP_012053555.1	hypothetical protein CNAG_07939	CP003832.1	NC_026757.1	4.741901	0.004450451	757	1.9361516	Neoformans
Supercontig_3.13	479914	480564	651	-	XP_012053492.1	hypothetical protein CNAG_06435	CP003832.1	NC_026757.1	3.294339	0.01583336	757	1.9361516	Neoformans
Supercontig_3.13	480766	481149	384	+	XP_012053493.1	hypothetical protein CNAG_06436	CP003832.1	NC_026757.1	2.928117	0.1121611	756	1.9361516	Neoformans
Supercontig_3.13	481411	481426	16	-	XP_012053494.1	hypothetical protein CNAG_06437	CP003832.1	NC_026757.1	2.928117	0.1121611	756	1.9361516	Neoformans
Supercontig_3.13	481427	482184	758	-	XP_012053494.1	hypothetical protein CNAG_06437	CP003832.1	NC_026757.1	2.622301	0.05293044	757	1.9361516	Neoformans
Supercontig_3.13	510928	511615	688	-	XP_012053499.1	cystathionine gamma-lyase	CP003832.1	NC_026757.1	1.950765	0.03659555	756	1.9361516	Neoformans
Supercontig_3.13	513954	514650	697	-	XP_012053338.1	hypothetical protein CNAG_06449	CP003832.1	NC_026757.1	2.060177	0.04787546	756	1.9361516	Neoformans
Supercontig_3.13	527570	527892	323	-	XP_012053508.1	hypothetical protein CNAG_06455	CP003832.1	NC_026757.1	4.676944	0.01153111	756	1.9361516	Neoformans
Supercontig_3.13	528152	528326	175	+	XP_012053509.1	hypothetical protein CNAG_06456	CP003832.1	NC_026757.1	4.676944	0.01153111	756	1.9361516	Neoformans
Supercontig_3.13	531353	532110	758	+	XP_012053558.1	hypothetical protein CNAG_07941	CP003832.1	NC_026757.1	2.816523	0.09637016	757	1.9361516	Neoformans
Supercontig_3.13	532866	533623	758	+	XP_012053558.1	hypothetical protein CNAG_07941	CP003832.1	NC_026757.1	4.389745	0.01908607	757	1.9361516	Neoformans
Supercontig_3.13	538917	539673	757	+	XP_012053511.1	hypothetical protein CNAG_06460	CP003832.1	NC_026757.1	3.186155	0.0393993	756	1.9361516	Neoformans
Supercontig_3.13	541373	541944	572	-	XP_012053341.1	cell division control protein 25	CP003832.1	NC_026757.1	13.58141	0.005255383	757	1.9361516	Neoformans
Supercontig_3.13	541943	542699	757	-	XP_012053341.1	cell division control protein 25	CP003832.1	NC_026757.1	3.018799	0.1604216	756	1.9361516	Neoformans
Supercontig_3.13	544212	544968	757	-	XP_012053341.1	cell division control protein 25	CP003832.1	NC_026757.1	2.846346	0.02820486	756	1.9361516	Neoformans
Supercontig_3.13	544969	545726	758	-	XP_012053341.1	cell division control protein 25	CP003832.1	NC_026757.1	3.672197	0.01221786	757	1.9361516	Neoformans
Supercontig_3.13	545725	545785	61	-	XP_012053341.1	cell division control protein 25	CP003832.1	NC_026757.1	2.799017	0.03931921	756	1.9361516	Neoformans
Supercontig_3.13	541373	541944	572	-	XP_012053559.1	cell division control protein 25, variant	CP003832.1	NC_026757.1	13.58141	0.005255383	757	1.9361516	Neoformans
Supercontig_3.13	541943	542699	757	-	XP_012053559.1	cell division control protein 25, variant	CP003832.1	NC_026757.1	3.018799	0.1604216	756	1.9361516	Neoformans
Supercontig_3.13	544212	544968	757	-	XP_012053559.1	cell division control protein 25, variant	CP003832.1	NC_026757.1	2.846346	0.02820486	756	1.9361516	Neoformans
Supercontig_3.13	544969	545726	758	-	XP_012053559.1	cell division control protein 25, variant	CP003832.1	NC_026757.1	3.672197	0.01221786	757	1.9361516	Neoformans
Supercontig_3.13	545725	545785	61	-	XP_012053559.1	cell division control protein 25, variant	CP003832.1	NC_026757.1	2.799017	0.03931921	756	1.9361516	Neoformans
Supercontig_3.13	546979	547239	261	+	XP_012053342.1	hypothetical protein CNAG_06463	CP003832.1	NC_026757.1	3.721685	0.01901293	757	1.9361516	Neoformans
Supercontig_3.13	548751	548875	125	-	XP_012053513.1	hypothetical protein CNAG_06464	CP003832.1	NC_026757.1	6.084218	0.001601722	756	1.9361516	Neoformans
Supercontig_3.13	551777	552533	757	-	XP_012053515.1	jumonji domain containing 5	CP003832.1	NC_026757.1	2.350504	0.06672277	756	1.9361516	Neoformans
Supercontig_3.13	554803	555560	758	+	XP_012053516.1	nucleolar GTP-binding protein	CP003832.1	NC_026757.1	3.708632	0.02821763	757	1.9361516	Neoformans
Supercontig_3.13	555559	556315	757	+	XP_012053516.1	nucleolar GTP-binding protein	CP003832.1	NC_026757.1	2.746392	0.02414887	756	1.9361516	Neoformans
Supercontig_3.13	556316	557073	758	+	XP_012053516.1	nucleolar GTP-binding protein	CP003832.1	NC_026757.1	2.799143	0.06868532	757	1.9361516	Neoformans
Supercontig_3.13	678862	679137	276	+	XP_012053355.1	hypothetical protein CNAG_06498	CP003832.1	NC_026757.1	2.637313	0.00961303	757	1.9361516	Neoformans
Supercontig_3.13	679568	679619	52	-	XP_012053356.1	hypothetical protein CNAG_06499	CP003832.1	NC_026757.1	2.637313	0.00961303	757	1.9361516	Neoformans
Supercontig_3.13	690965	691574	610	-	XP_012053530.1	uridine permease	CP003832.1	NC_026757.1	2.815489	0.04706027	757	1.9361516	Neoformans
Supercontig_3.13	690965	691574	610	-	XP_012053529.1	uridine permease, variant	CP003832.1	NC_026757.1	2.815489	0.04706027	757	1.9361516	Neoformans
Supercontig_3.13	718197	718953	757	-	XP_012053361.1	urea carboxylase	CP003832.1	NC_026757.1	2.648315	0.001548635	756	1.9361516	Neoformans
Supercontig_3.13	719710	720466	757	-	XP_012053361.1	urea carboxylase	CP003832.1	NC_026757.1	6.516718	0.002825943	756	1.9361516	Neoformans
Supercontig_3.13	720467	721044	578	-	XP_012053361.1	urea carboxylase	CP003832.1	NC_026757.1	16.0539	0.004811364	757	1.9361516	Neoformans
Supercontig_3.13	732570	732934	365	+	XP_012053539.1	hypothetical protein CNAG_06518	CP003832.1	NC_026757.1	3.153085	0.1962819	757	1.9361516	Neoformans
Supercontig_3.13	748184	748455	272	+	XP_012053542.1	hypothetical protein CNAG_07041	CP003832.1	NC_026757.1	2.002187	0.01928994	756	1.9361516	Neoformans
Supercontig_3.14	2566	2989	424	+	XP_012053564.1	hypothetical protein CNAG_05333	CP003833.2	NC_026758.1	19.31014	0.0004555096	944	2.1343094	Neoformans
Supercontig_3.14	2988	3931	944	+	XP_012053564.1	hypothetical protein CNAG_05333	CP003833.2	NC_026758.1	17.2927	0.0002991167	943	2.1343094	Neoformans
Supercontig_3.14	3931	4874	944	+	XP_012053564.1	hypothetical protein CNAG_05333	CP003833.2	NC_026758.1	15.96097	0.0003660815	943	2.1343094	Neoformans
Supercontig_3.14	4875	5152	278	+	XP_012053564.1	hypothetical protein CNAG_05333	CP003833.2	NC_026758.1	17.03008	0.0008307223	944	2.1343094	Neoformans
Supercontig_3.14	6952	7706	755	+	XP_012053565.1	hypothetical protein CNAG_05334	CP003833.2	NC_026758.1	18.48591	0.0009641048	944	2.1343094	Neoformans
Supercontig_3.14	7705	8084	380	+	XP_012053565.1	hypothetical protein CNAG_05334	CP003833.2	NC_026758.1	24.52868	0.002202352	943	2.1343094	Neoformans
Supercontig_3.14	8445	8648	204	-	XP_012053694.1	hypothetical protein CNAG_05335	CP003833.2	NC_026758.1	24.52868	0.002202352	943	2.1343094	Neoformans
Supercontig_3.14	8648	8863	216	-	XP_012053694.1	hypothetical protein CNAG_05335	CP003833.2	NC_026758.1	4.174213	0.1137781	943	2.1343094	Neoformans
Supercontig_3.14	9303	9591	289	-	XP_012053696.1	glucose transporter, variant 1	CP003833.2	NC_026758.1	4.174213	0.1137781	943	2.1343094	Neoformans
Supercontig_3.14	9592	10536	945	-	XP_012053696.1	glucose transporter, variant 1	CP003833.2	NC_026758.1	6.802243	0.02051495	944	2.1343094	Neoformans
Supercontig_3.14	9303	9591	289	-	XP_012053695.1	glucose transporter, variant 2	CP003833.2	NC_026758.1	4.174213	0.1137781	943	2.1343094	Neoformans
Supercontig_3.14	9592	10536	945	-	XP_012053695.1	glucose transporter, variant 2	CP003833.2	NC_026758.1	6.802243	0.02051495	944	2.1343094	Neoformans
Supercontig_3.14	16638	17099	462	-	XP_012053940.1	hypothetical protein CNAG_08020	CP003833.2	NC_026758.1	2.423106	0.03508279	943	2.1343094	Neoformans
Supercontig_3.14	24686	25630	945	+	XP_012053568.1	hypothetical protein CNAG_05341	CP003833.2	NC_026758.1	2.382783	0.04179095	944	2.1343094	Neoformans
Supercontig_3.14	27516	27699	184	+	XP_012053701.1	hypothetical protein CNAG_05342	CP003833.2	NC_026758.1	3.648279	0.07944497	944	2.1343094	Neoformans
Supercontig_3.14	29424	30345	922	+	XP_012053569.1	hypothetical protein CNAG_05343	CP003833.2	NC_026758.1	3.892145	0.0150367	943	2.1343094	Neoformans
Supercontig_3.14	33176	34119	944	+	XP_012053569.1	hypothetical protein CNAG_05343	CP003833.2	NC_026758.1	2.708435	0.02651653	943	2.1343094	Neoformans
Supercontig_3.14	57703	58646	944	-	XP_012053704.1	hypothetical protein CNAG_05349	CP003833.2	NC_026758.1	7.476567	0.001713231	943	2.1343094	Neoformans
Supercontig_3.14	58647	59328	682	-	XP_012053704.1	hypothetical protein CNAG_05349	CP003833.2	NC_026758.1	10.91939	0.004769087	944	2.1343094	Neoformans
